date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:41:41	269493/269493	---M-Z	200	added ('OK')	text/html	etag:W/%22d1ed6fdbbfdea4d6251f369109957cce%22	https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/index278d.html	(from )
11:41:41	369/369	---M-Z	200	added ('OK')	text/plain	date:Fri,%2028%20Jun%202024%2009:25:07%20GMT	https://www.capturedimagess.com/robots.txt		(from )
11:41:42	0/0	---M--	301	error ('Moved%20Permanently')	image/jpeg	date:Fri,%2028%20Jun%202024%2010:41:36%20GMT	http://static1.squarespace.com/static/61c90f76ff5f802020e2848e/t/61d254a504506940e2caba32/1641174181346/IMG_9190.jpg?format=1500w	C:/Users/OLAJIDE/Documents/clone/clone/static1.squarespace.com/static/61c90f76ff5f802020e2848e/t/61d254a504506940e2caba32/1641174181346/IMG_9190.026f7.delayed	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:44	269493/269493	---M-Z	200	added ('OK')	text/html	etag:W/%22d1ed6fdbbfdea4d6251f369109957cce%22	https://www.capturedimagess.com/	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/index.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:45	42387/42387	---M-Z	200	added ('OK')	text/javascript	etag:%22848ddcc7a5193f9dbeb177386b6c0dda%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/@sqs/polyfiller/1.6/legacy.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:49	44907/44907	---M-Z	200	added ('OK')	text/javascript	etag:%22b18c0c2ca2d8df7bc70b2bd34e628182%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-aaeecdd1d308ced5045f-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-aaeecdd1d308ced5045f-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:50	117609/117609	---M-Z	200	added ('OK')	text/javascript	etag:%22fe0d53a94823df972dbf107bf190771a%22	http://assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/@sqs/polyfiller/1.6/modern.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:52	90771/90771	---M-Z	200	added ('OK')	text/javascript	etag:%22b4a755c7e39d57314f0f0e17de3a6f69%22	http://assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-15305921bb94c505cd92-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/cldr-resource-pack-15305921bb94c505cd92-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:41:53	35321/35321	---M--	200	added ('OK')	image/jpeg	etag:CNvjmqC6lPUCEAE=	https://images.squarespace-cdn.com/content/61c90f76ff5f802020e2848e/0b90ae32-0137-41a0-8957-a8fa956878ae/IMG_9190.jpg?content-type=image%2Fjpeg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/61c90f76ff5f802020e2848e/0b90ae32-0137-41a0-8957-a8fa956878ae/IMG_9190ee8a.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:04	246250/246250	---M-Z	200	added ('OK')	text/javascript	etag:%22f52dee3814f1fd8bd40fd36b55bc291e%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0f51b06fac4ba1f7c845-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/common-vendors-stable-0f51b06fac4ba1f7c845-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:04	1196455/1196455	---M-Z	200	added ('OK')	text/javascript	etag:%22fbe43b1f7f944c9fde759ab090f61c42%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f117db4eb7fd4392375-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/extract-css-moment-js-vendor-6f117db4eb7fd4392375-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:06	18185/18185	---M-Z	200	added ('OK')	text/css	etag:%227c9ca6a9f87ffd9ce4d705b0cadbf5f8%22	http://assets.squarespace.com/universal/styles-compressed/commerce-2af06f7948db5477d8f5-min.en-US.css	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/styles-compressed/commerce-2af06f7948db5477d8f5-min.en-US.css	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:10	41137/41137	---M-Z	200	added ('OK')	text/javascript	etag:%22fa12f4ef9e78970b744572a7a9cc41f1%22	http://assets.squarespace.com/universal/scripts-compressed/performance-913bcbeed974f8312785-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/performance-913bcbeed974f8312785-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:16	1303111/1303111	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2010:42:05%20GMT	https://static1.squarespace.com/static/versioned-site-css/61c90f76ff5f802020e2848e/27/5c5a519771c10ba3470d8101/61c90f76ff5f802020e284a7/1536/site.css	C:/Users/OLAJIDE/Documents/clone/clone/static1.squarespace.com/static/versioned-site-css/61c90f76ff5f802020e2848e/27/5c5a519771c10ba3470d8101/61c90f76ff5f802020e284a7/1536/site.css	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:17	206005/206005	---M-Z	200	added ('OK')	text/css	date:Fri,%2028%20Jun%202024%2010:42:11%20GMT	https://static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1718130742063-ZB0N0KP2JGXANVM5KICL/static.css	C:/Users/OLAJIDE/Documents/clone/clone/static1.squarespace.com/static/vta/5c5a519771c10ba3470d8101/versioned-assets/1718130742063-ZB0N0KP2JGXANVM5KICL/static.css	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:23	35321/35321	---M--	200	added ('OK')	image/jpeg	etag:CNvjmqC6lPUCEAE=	http://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/0b90ae32-0137-41a0-8957-a8fa956878ae/IMG_9190.jpg?format=1500w	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/0b90ae32-0137-41a0-8957-a8fa956878ae/IMG_919026f7.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:25	110279/110279	---M-Z	200	added ('OK')	text/html	etag:W/%2237fd39be35b6d01eeec4ac5fd93f69b4%22	https://www.capturedimagess.com/shop-1	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/shop-1.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:28	115949/115949	---M-Z	200	added ('OK')	text/html	etag:W/%22017c8fa7f917d919f93362c78c60be34%22	https://www.capturedimagess.com/portfolio	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/portfolio.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:29	681085/681085	---M-Z	200	added ('OK')	text/javascript	etag:%2295f14a7317c870093b7041da1e18710b%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-22a8af9f98427d8b9ace-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/common-vendors-22a8af9f98427d8b9ace-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:30	83651/83651	---M-Z	200	added ('OK')	text/html	etag:W/%226a7bd7862dd0551be303c2b590d50382%22	https://www.capturedimagess.com/contact	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/contact.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:31	89722/89722	---M-Z	200	added ('OK')	text/html	etag:W/%228398b738e58b6b1d052e21058ddda357%22	https://www.capturedimagess.com/general-1	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/general-1.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:34	77779/77779	---MCZ	200	added ('OK')	text/html	date:Fri,%2028%20Jun%202024%2010:42:26%20GMT	https://www.capturedimagess.com/cart	C:/Users/OLAJIDE/Documents/clone/clone/www.capturedimagess.com/cart.html	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:42:53	1008884/1008884	---M-Z	200	added ('OK')	text/javascript	etag:%22bf5cdc712c56523292a4f7025f70148b%22	http://assets.squarespace.com/universal/scripts-compressed/commerce-3332d9884f72bca61d7d-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/commerce-3332d9884f72bca61d7d-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:05	1640454/1640454	---M-Z	200	added ('OK')	text/javascript	etag:%2208d1c8a2274a0ed44985f9cde198adc3%22	http://assets.squarespace.com/universal/scripts-compressed/common-079a90221b3c03782641-min.en-US.js	C:/Users/OLAJIDE/Documents/clone/clone/assets.squarespace.com/universal/scripts-compressed/common-079a90221b3c03782641-min.en-US.js	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:06	443429/443429	---M--	200	added ('OK')	image/jpeg	etag:CI3+mtH5z4QDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/af30581c-f121-4bb7-aeeb-5192cd1f9bbd/IMG_2980.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/af30581c-f121-4bb7-aeeb-5192cd1f9bbd/IMG_2980.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:06	719222/719222	---M--	200	added ('OK')	image/jpeg	etag:CPGxoZT0toEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/b5fb6296-c408-4c50-b434-baab8199d8cb/IMG_0486.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/b5fb6296-c408-4c50-b434-baab8199d8cb/IMG_0486.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:07	693244/693244	---M--	200	added ('OK')	image/jpeg	etag:CLHaho7ztoEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/11ee74b3-a92c-4059-abb3-d40b7a57b42b/IMG_0405.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/11ee74b3-a92c-4059-abb3-d40b7a57b42b/IMG_0405.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:08	403317/403317	---M--	200	added ('OK')	image/jpeg	etag:COWqlKjztoEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/dae154f9-c522-4957-a640-18c940d55e9b/SIX_CD87EBA7-1242-42BE-9926-6ADEED151534.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/dae154f9-c522-4957-a640-18c940d55e9b/SIX_CD87EBA7-1242-42BE-9926-6ADEED151534.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:09	799450/799450	---M--	200	added ('OK')	image/jpeg	etag:CODmhIX0toEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/ae188246-1118-40fd-8eff-6b08e7259cd9/IMG_0455.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/ae188246-1118-40fd-8eff-6b08e7259cd9/IMG_0455.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:10	641556/641556	---M--	200	added ('OK')	image/jpeg	etag:CKniveDytoEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2cb915c9-3e30-4e4a-bbe4-f2d44729dcf6/IMG_0497.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2cb915c9-3e30-4e4a-bbe4-f2d44729dcf6/IMG_0497.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:10	606940/606940	---M--	200	added ('OK')	image/jpeg	etag:CK3x1v7ftIIDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2e36762d-3465-4533-ab04-f36939cf09c1/IMG_7947.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2e36762d-3465-4533-ab04-f36939cf09c1/IMG_7947.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:10	374300/374300	---M--	200	added ('OK')	image/jpeg	etag:CNCV/bv8toEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/a65d6bd9-d4a5-462f-a4e1-caec791e9679/SIX_169225CE-7E5D-4DB3-A75C-5B272F0FB086.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/a65d6bd9-d4a5-462f-a4e1-caec791e9679/SIX_169225CE-7E5D-4DB3-A75C-5B272F0FB086.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:10	279457/279457	---M--	200	added ('OK')	image/jpeg	etag:CPPiyIv8toEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/a4e6cea2-af4a-4403-88e8-270b29e8913f/IMG_6466.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/a4e6cea2-af4a-4403-88e8-270b29e8913f/IMG_6466.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:11	783406/783406	---M--	200	added ('OK')	image/jpeg	etag:CIHx+Z70toEDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2864c5e6-51e2-4c09-9d84-9b90ce4cf450/IMG_0491.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/2864c5e6-51e2-4c09-9d84-9b90ce4cf450/IMG_0491.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:12	695311/695311	---M--	200	added ('OK')	image/jpeg	etag:CKGJ/+/5z4QDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/e0427173-db37-4022-b296-623308dde94b/IMG_4112.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/e0427173-db37-4022-b296-623308dde94b/IMG_4112.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:13	456568/456568	---M--	200	added ('OK')	image/jpeg	etag:CPjLu/zOxYUDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/4df4c71c-99ea-4ab9-b3fb-48b5523d4332/IMG_9113.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/4df4c71c-99ea-4ab9-b3fb-48b5523d4332/IMG_9113.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:13	521790/521790	---M--	200	added ('OK')	image/jpeg	etag:CITv5pm924IDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/44fbcdd8-df4d-44be-a939-5a513b8967da/IMG_6901.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/44fbcdd8-df4d-44be-a939-5a513b8967da/IMG_6901.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:13	257405/257405	---M--	200	added ('OK')	image/jpeg	etag:CISV6Y7PxYUDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/56b850af-404e-442b-8723-19955724eec8/IMG_9105.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/56b850af-404e-442b-8723-19955724eec8/IMG_9105.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:14	592171/592171	---M--	200	added ('OK')	image/jpeg	etag:COnay5GVh/UCEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/dadb5529-af8d-4603-b147-cce4cf1a0e59/IMG_0847.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/dadb5529-af8d-4603-b147-cce4cf1a0e59/IMG_0847.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:15	1472501/1472501	---M--	200	added ('OK')	image/jpeg	etag:CI7mg7ePxPYCEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/d1351ed0-bbb2-4c0e-bc61-b65806a06115/IMG_0585.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/d1351ed0-bbb2-4c0e-bc61-b65806a06115/IMG_0585.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:18	898157/898157	---M--	200	added ('OK')	image/jpeg	etag:COCz9JGPxPYCEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/d83af946-3e54-4510-961d-0010ec5307e2/IMG_8670.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/d83af946-3e54-4510-961d-0010ec5307e2/IMG_8670.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:18	663014/663014	---M--	200	added ('OK')	image/jpeg	etag:CIm93bqBj4IDEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/90c6f53a-c37f-4557-accc-ac17df0bf483/IMG_3967.JPG	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/90c6f53a-c37f-4557-accc-ac17df0bf483/IMG_3967.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:18	4354320/4354320	---M--	200	added ('OK')	image/png	etag:CNbty4nGzPkCEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/3e1626a4-736e-446e-a006-e324bd0e3611/IMG_8591-Edit.png	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/3e1626a4-736e-446e-a006-e324bd0e3611/IMG_8591-Edit.png	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
11:43:19	660558/660558	---M--	200	added ('OK')	image/jpeg	etag:CNeFnJXt8/8CEAE=	https://images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/70516110-1ad5-44f1-a43c-06fb8845d569/IMG_8021.jpg	C:/Users/OLAJIDE/Documents/clone/clone/images.squarespace-cdn.com/content/v1/61c90f76ff5f802020e2848e/70516110-1ad5-44f1-a43c-06fb8845d569/IMG_8021.jpg	(from https://www.capturedimagess.com/?fbclid=PAZXh0bgNhZW0CMTEAAaZU1QFVcZhhVS69Ebv3tx7u98YbepkrTC0_s4P-rnQPn5iWOZQJx23vh-k_aem_0SNWdpGKO9rUoQ9NTgUMvw)
